,links
2022,http://aajtak.intoday.in/gallery/bjp-leader-and-union-minister-gopinath-munde-dies-in-road-accident-aiims-trauma-center-delhi-1-6817.html
2023,http://aajtak.intoday.in/gallery/indian-air-force-celebrates-air-force-day-with-sachin-tendulkar-1-7495.html
2024,http://aajtak.intoday.in/gallery/22-august-2012-1-3947.html
2025,http://aajtak.intoday.in/gallery/top-news-of-27th-october-2015-1-9370.html
2026,http://aajtak.intoday.in/gallery/-interesting-facts-about-indians-awarded-magsasay-award-sanjeev-chaturvedi-1-8993.html
2027,http://aajtak.intoday.in/gallery/top-news-of-31-july-2014-1-7103.html
2028,http://aajtak.intoday.in/gallery/top-news-of-4th-august-2014-in-pictures-1-7119.html
2029,http://aajtak.intoday.in/gallery/top-news-on-19th-august-2016-1-10863.html
2030,http://aajtak.intoday.in/gallery/top-news-of-14th-september-2016-on-up-cm-akhilesh-yadav-and-shivpal-yadav-india-today-website-online-ticket-booking-rahul-gandhi-1-10983.html
2031,http://aajtak.intoday.in/gallery/Navy-INS-sahyadri-1-3725.html
2032,http://aajtak.intoday.in/gallery/im-here-to-share-your-pain-pm-to-hyderabad-blasts-victims-1-4963.html
2033,http://aajtak.intoday.in/gallery/top-news-of-4th-september-2015-1-9178.html
2034,http://aajtak.intoday.in/gallery/major-reshuffle-in-manmohan-cabinet-22-ministers-took-oath-1-4322.html
2035,http://aajtak.intoday.in/gallery/politics-in-dadri-over-beaf-lynching-episode-1-9289.html
2036,http://aajtak.intoday.in/gallery/narendra-modi-yogasan-in-lucknow-international-yoga-day-1-13144.html
2037,http://aajtak.intoday.in/gallery/top-news-of-29-january-2014-in-picture-1-6315.html
2038,http://aajtak.intoday.in/gallery/24-feburary-2013-newsreel--1-4965.html
2039,http://aajtak.intoday.in/gallery/PM-in-assam-1-3649.html
2040,http://aajtak.intoday.in/gallery/muzaffarnagar-puri-utkal-express-derailed-in-uttar-pradesh-1-14136.html
2041,http://aajtak.intoday.in/gallery/jet-airways-goa-mumbai-flight-with-154-passengers-skids-off-runway-15-injured-1-11278.html
2042,http://aajtak.intoday.in/gallery/rahul-gandhi-pays-tribute-to-br-ambedkar-in-mhow-1-8714.html
2043,http://aajtak.intoday.in/gallery/most-interesting-facts-about-kiran-bedi-1-8156.html
2044,http://aajtak.intoday.in/gallery/-7-secret-holiday-places--1-8280.html
2045,http://aajtak.intoday.in/gallery/top-news-on-20th-april-2016-1-10134.html
2046,http://aajtak.intoday.in/gallery/top-news-of-29th-may-2014-1-6801.html
2047,http://aajtak.intoday.in/gallery/major-somnath-jha-cyclying-tribute-to-martyers-1-12124.html
2048,http://aajtak.intoday.in/gallery/top-news-of-17th-december-2015-1-9590.html
2049,http://aajtak.intoday.in/gallery/amarnath-yatra-jammu-and-kashmir-terrorist-attack-pilgrims-pakistan-1-13478.html
2050,http://aajtak.intoday.in/gallery/top-news-of-6-august-2014-1-7130.html
2051,http://aajtak.intoday.in/gallery/top-news-of-8-october-2013-1-5897.html
2052,http://aajtak.intoday.in/gallery/in-pictures-top-news-of-22-february-2015-1-8303.html
2053,http://aajtak.intoday.in/gallery/24-may-2013-news-of-day-in-pics-1-5403.html
2054,http://aajtak.intoday.in/gallery/27-may-2012-1-3466.html
2055,http://aajtak.intoday.in/gallery/dhanterash-and-diwali-dhoom-1-4406.html
2056,http://aajtak.intoday.in/gallery/top-news-and-headlines-on-15th-april-1-10110.html
2057,http://aajtak.intoday.in/gallery/top-news-of-28th-august-2015-1-9150.html
2058,http://aajtak.intoday.in/gallery/top-news-on-18th-september-2016-1-10999.html
2059,http://aajtak.intoday.in/gallery/news-on-5-nov-2013-1-6003.html
2060,http://aajtak.intoday.in/gallery/mcd-byelections-results-reaction-in-pictuures-1-10313.html
2061,http://aajtak.intoday.in/gallery/top-news-of-21st-april-in-pictures-1-6635.html
2062,http://aajtak.intoday.in/gallery/poor-marks-dont-be-distressed-1-4942.html
2063,http://aajtak.intoday.in/gallery/top-news-of-1st-january-2015--1-8067.html
2064,http://aajtak.intoday.in/gallery/Fire-at-Delhis-Himalaya-House-building-no-casualties-1-4446.html
2065,http://aajtak.intoday.in/gallery/in-pics-mumbai-panchayat-aaj-tak-2014-1-7315.html
2066,http://aajtak.intoday.in/gallery/top-news-on-1st-august-2016-1-10783.html
2067,http://aajtak.intoday.in/gallery/top-news-of-2nd-november-2013-1-5986.html
2068,http://aajtak.intoday.in/gallery/in-pictures-top-news-of-10th-march-2014--1-6478.html
2069,http://aajtak.intoday.in/gallery/India-Today-State-of-the-States-Conclave-2012-1-4345.html
2070,http://aajtak.intoday.in/gallery/floods-declared-in-jammu-kashmir-jhelum-crosses-danger-mark-1-8440.html
2071,http://aajtak.intoday.in/gallery/rahul-gandhi-turned-44-with-his-birtday-trending-on-twitter-1-6916.html
2072,http://aajtak.intoday.in/gallery/17-july-2012-1-3706.html
2073,http://aajtak.intoday.in/gallery/chhatisgarh-naxal-1-3638.html
2074,http://aajtak.intoday.in/gallery/top-news-of-14th-may-2014-1-6730.html
2075,http://aajtak.intoday.in/gallery/narendra-modi-amarkantak-visit-know-connection-between-political-leaders-and-pilgrim-town-1-12554.html
2076,http://aajtak.intoday.in/gallery/top-news-of-25-june-2013-1-5481.html
2077,http://aajtak.intoday.in/gallery/top-news-of-14th-march-2016-1-9951.html
2078,http://aajtak.intoday.in/gallery/top-news-of-this-week-1-5151.html
2079,http://aajtak.intoday.in/gallery/News-on-12-oct-2012-1-4233.html
2080,http://aajtak.intoday.in/gallery/top-news-of-28-may-2013-1-5415.html
2081,http://aajtak.intoday.in/gallery/rti-prime-minister-narendra-modi-ramlila-questions-to-pm-1-11821.html
2082,http://aajtak.intoday.in/gallery/top-news-of-11-february-2013--1-4897.html
2083,http://aajtak.intoday.in/gallery/rocket-blast-in-eye-of-hyderabad-engineering-student-at-girls-hostel-tst-1-15515.html
2084,http://aajtak.intoday.in/gallery/top-news-of-29th-december-2015-1-9623.html
2085,http://aajtak.intoday.in/gallery/top-news-of-23-september-2013-1-5840.html
2086,http://aajtak.intoday.in/gallery/police-lathicharge-youth-congress-workers-protesting-against-land-acquisition-bill-1-8385.html
2087,http://aajtak.intoday.in/gallery/ranveer-singh-shakes-legs-with-chirag-paswan-at-india-today-conclave-2014-1-6452.html
2088,http://aajtak.intoday.in/gallery/top-news-of-8th-september-2015-1-9194.html
2089,http://aajtak.intoday.in/gallery/top-news-of-this-week-1-4857.html
2090,http://aajtak.intoday.in/gallery/top-news-of-14th-august-2016-1-10848.html
2091,http://aajtak.intoday.in/gallery/top-news-of-26-april-2016-with-picture-on-agusta-westland-scam-1-10167.html
2092,http://aajtak.intoday.in/gallery/29-june-2014-newsreel-1-6958.html
2093,http://aajtak.intoday.in/gallery/13-june-2012-1-3564.html
2094,http://aajtak.intoday.in/gallery/news-on-13-march-2014-1-6496.html
2095,http://aajtak.intoday.in/gallery/pictures-of-india-today-conclave-2015-day-one-full-sessions-1-8372.html
2096,http://aajtak.intoday.in/gallery/top-news-of-27th-september-2014-in-pics-1-7414.html
2097,http://aajtak.intoday.in/gallery/24-july-2012-1-3753.html
2098,http://aajtak.intoday.in/gallery/31-may-2012-1-3492.html
2099,http://aajtak.intoday.in/gallery/Creativity-at-its-best-as-artistes-create-unique-pandals-for-Durga-puja-1-4266.html
2100,http://aajtak.intoday.in/gallery/Top-News-of-15th-November-2012-1-4427.html
2101,http://aajtak.intoday.in/gallery/30-Sept-newsreel-1-4171.html
2102,http://aajtak.intoday.in/gallery/heavy-snowfall-in-kedarnath-dham-uttarakhand-1-9379.html
2103,http://aajtak.intoday.in/gallery/Top-stories-of-3rd-November-2012-1-4355.html
2104,http://aajtak.intoday.in/gallery/top-news-of-august-14-2013-in-pics-1-5678.html
2105,http://aajtak.intoday.in/gallery/two-dacoits-attacked-dalit-village-hostaged-men-and-raped-women-at-karauli-in-rajsathan--1-8579.html
2106,http://aajtak.intoday.in/gallery/top-news-of-7th-september-2015-1-9190.html
2107,http://aajtak.intoday.in/gallery/picture-in-news-10-july-2012-1-3678.html
2108,http://aajtak.intoday.in/gallery/mumbai-heavy-rains-waterlogging-airport-and-school-shut-trains-cancelled-1-14865.html
2109,http://aajtak.intoday.in/gallery/Top-news-of-23-Oct-2012-1-4292.html
2110,http://aajtak.intoday.in/gallery/general-v-k-singh-profile-1-3489.html
2111,http://aajtak.intoday.in/gallery/top-news-of-the-30th-june-2014-1-6962.html
2112,http://aajtak.intoday.in/gallery/19th-anniversary-of-the-1993-Latur-earthquake-1-4159.html
2113,http://aajtak.intoday.in/gallery/mulayams-daughter-in-law-glamours-aparna-yadav-gets-sp-ticket-from-lucknow-cantt-profile-of-aparna-yadav-1-11340.html
2114,http://aajtak.intoday.in/gallery/top-news-of-31th-december-2015-1-9626.html
2115,http://aajtak.intoday.in/gallery/pm-narendra-modi-on-his-second-day-of-megahlaya-visit-played-the-kettledrum-1-10403.html
2116,http://aajtak.intoday.in/gallery/top-news-of-12-december-2013-1-6145.html
2117,http://aajtak.intoday.in/gallery/16-december-2012-newsreel-of-the-day-1-4612.html
2118,http://aajtak.intoday.in/gallery/news-in-pics-on-06-october-2013-1-5891.html
2119,http://aajtak.intoday.in/gallery/Road-rage-case-against-Gambhir-kin-1-3452.html
2120,http://aajtak.intoday.in/gallery/news-on-4-nov-2013-1-5996.html
2121,http://aajtak.intoday.in/gallery/news-on-15-july-2013-in-pics-1-5543.html
2122,http://aajtak.intoday.in/gallery/sikh-groups-clash-inside-golden-temple-1-6831.html
2123,http://aajtak.intoday.in/gallery/Rath-Yatra-of-LK-Advani-1-2298.html
2124,http://aajtak.intoday.in/gallery/top-news-of-9-february-2013-1-4888.html
2125,http://aajtak.intoday.in/gallery/top-news-of-23th-nov-2013-1-6060.html
2126,http://aajtak.intoday.in/gallery/top-news-of-28th-may-2016-in-pictures-1-10406.html
2127,http://aajtak.intoday.in/gallery/who-said-what-on-petro-hike-1-3443.html
2128,http://aajtak.intoday.in/gallery/picture-of-28-june-2012-1-3634.html
2129,http://aajtak.intoday.in/gallery/mumbai-local-train-blast-five-convicts-got-death-sentance-1-9271.html
2130,http://aajtak.intoday.in/gallery/education-list-president-of-india-rjaendra-prasad-to-ram-nath-kovind-1-13614.html
2131,http://aajtak.intoday.in/gallery/curfew-continues-in-kishtwar-bandh-in-jammu-1-5655.html
2132,http://aajtak.intoday.in/gallery/big-news-of-31st-october-2014-in-pictures-1-7650.html
2133,http://aajtak.intoday.in/gallery/top-news-of-23-january-2013-1-4807.html
2134,http://aajtak.intoday.in/gallery/10-jan-2013-top-news-of-the-day-in-photos-1-4744.html
2135,http://aajtak.intoday.in/gallery/top-news-of-28-august-2014-in-pictures-1-7233.html
2136,http://aajtak.intoday.in/gallery/top-news-of-21th-dec-2013-1-6179.html
2137,http://aajtak.intoday.in/gallery/Parliament-stands-united-on-the-North-East-issue-1-3910.html
2138,http://aajtak.intoday.in/gallery/shiv-sainiks-pay-their-respects-to-balasahabs-asthi-kalashs-1-4461.html
2139,http://aajtak.intoday.in/gallery/Congress-Rally-in-Delhis-Ramlila-Maidan-1-4358.html
2140,http://aajtak.intoday.in/gallery/25-january-2013-news-reel-1-4816.html
2141,http://aajtak.intoday.in/gallery/11-jan-2013-top-news-of-the-day-in-photos-1-4748.html
2142,http://aajtak.intoday.in/gallery/54-die-as-firecracker-factory-catches-fire-1-4018.html
2143,http://aajtak.intoday.in/gallery/News-on-18-November-1-4445.html
2144,http://aajtak.intoday.in/gallery/big-news-1-3390.html
2145,http://aajtak.intoday.in/gallery/professor-henrik-scharfe-says-our-robot-in-the-future-is-going-to-be-a-network-robot-1-6472.html
2146,http://aajtak.intoday.in/gallery/19-new-faces-taken-oath-in-modi-cabinet-expansion-1-10626.html
2147,http://aajtak.intoday.in/gallery/top-news-of-the-2nd-july-2014-1-6971.html
2148,http://aajtak.intoday.in/gallery/news-this-week-in-pics-1-4122.html
2149,http://aajtak.intoday.in/gallery/sonia-and-rahul-get-bail-in-national-herald-case-1-9596.html
2150,http://aajtak.intoday.in/gallery/top-news-of-22th-october-2013-in-pics-1-5947.html
2151,http://aajtak.intoday.in/gallery/top-news-of-20th-july-2014-in-pics--1-7047.html
2152,http://aajtak.intoday.in/gallery/new-sticker-packs-in-india-1-9536.html
2153,http://aajtak.intoday.in/gallery/protest-against-PM-1-4119.html
2154,http://aajtak.intoday.in/gallery/top-news-of-7-january-2014-1-6229.html
2155,http://aajtak.intoday.in/gallery/top-news-of-7th-march-2016-1-9902.html
2156,http://aajtak.intoday.in/gallery/pictures-farmer-commited-suicide-at-aap-kisan-rally-at-jantar-mantar-in-delhi-1-8544.html
2157,http://aajtak.intoday.in/gallery/newsreel-of-25th-september-2013-1-5846.html
2158,http://aajtak.intoday.in/gallery/Congress-Samvad-Baithak-1-4393.html
2159,http://aajtak.intoday.in/gallery/rahul-gandhi-mandsaur-fight-with-police-man-farmer-protest-1-12977.html
2160,http://aajtak.intoday.in/gallery/top-news-on-15th-september-2016-1-10986.html
2161,http://aajtak.intoday.in/gallery/top-news-of-16-october-2013-in-pics-1-5924.html
2162,http://aajtak.intoday.in/gallery/top-news-of-22-january-2016-1-9710.html
2163,http://aajtak.intoday.in/gallery/top-news-of-2nd-april-2016-1-10042.html
2164,http://aajtak.intoday.in/gallery/top-news-of-4th-march-2013-1-5021.html
2165,http://aajtak.intoday.in/gallery/controversial-ministers-of-modi-1-7877.html
2166,http://aajtak.intoday.in/gallery/sourav-ganguly-participated-in-an-iftar-party-in-kolkata-with-cm-mamata-banerjee-1-10625.html
2167,http://aajtak.intoday.in/gallery/31-december-2012-news-reel-1-4685.html
2168,http://aajtak.intoday.in/gallery/top-news-of-15th-october-2015-1-9334.html
2169,http://aajtak.intoday.in/gallery/amit-shah-to-visit-rajasthan-meet-bjp-leader-vasundhara-raje-welcome-airport-1-13628.html
2170,http://aajtak.intoday.in/gallery/top-news-of-16-july-2015-1-8935.html
2171,http://aajtak.intoday.in/gallery/top-news-of-14th-september-2013-1-5803.html
2172,http://aajtak.intoday.in/gallery/nation-celebrates-64th-republic-day-1-4822.html
2173,http://aajtak.intoday.in/gallery/top-news-of-03rd-january-2016-in-pictures-1-9638.html
2174,http://aajtak.intoday.in/gallery/exclusive-photographs-of-dead-body-of-sunanda-pushkar-in-the-hotel-room-1-8092.html
2175,http://aajtak.intoday.in/gallery/top-news-of-03-april-2013-1-5195.html
2176,http://aajtak.intoday.in/gallery/news-on-15-april-2013-1-5247.html
2177,http://aajtak.intoday.in/gallery/nirbhaya-family-struggle-in-these-four-years-1-12401.html
2178,http://aajtak.intoday.in/gallery/kejriwals-resignation-at-a-glance-1-6375.html
2179,http://aajtak.intoday.in/gallery/pranab-da-wins-supporters-jubilant-1-3730.html
2180,http://aajtak.intoday.in/gallery/top-news-of-31st-january-1-6322.html
2181,http://aajtak.intoday.in/gallery/pm-narendra-modi-meets-leaders-of-the-brics-nations-in-goa-1-11104.html
2182,http://aajtak.intoday.in/gallery/sapna-vyas-patel-12-lakh-followers-in-instagram-1-12042.html
2183,http://aajtak.intoday.in/gallery/top-news-of-19-january-2014-1-6274.html
2184,http://aajtak.intoday.in/gallery/bsp-leader-mayawati-profile-in-pictures-1-4763.html
2185,http://aajtak.intoday.in/gallery/07-june-2012-1-3533.html
2186,http://aajtak.intoday.in/gallery/india-summons-pak-high-commissioner-for-attack-on-indian-jawans-1-4740.html
2187,http://aajtak.intoday.in/gallery/full-dress-rehearsal-on-rajpath-for-republic-day-1-9712.html
2188,http://aajtak.intoday.in/gallery/rahul-gandhi-walks-for-farmers-in-maharashtra-1-8585.html
2189,http://aajtak.intoday.in/gallery/top-news-of-4-september-2013-1-5767.html
2190,http://aajtak.intoday.in/gallery/top-news-of-13-july-2013-1-5538.html
2191,http://aajtak.intoday.in/gallery/top-10-searched-topics-on-facebook-in-2015-india-1-9533.html
2192,http://aajtak.intoday.in/gallery/27-दिसंबर-2013-तस्वीरों-में-दिनभर-की-बड़ी-खबरें-1-6195.html
2193,http://aajtak.intoday.in/gallery/top-news-of-18th-january-2016-in-photos-1-9696.html
2194,http://aajtak.intoday.in/gallery/top-news-of-22nd-april-2014-in-picture--1-6641.html
2195,http://aajtak.intoday.in/gallery/india-today-conclave-2014-brave-beautiful--funny-1-6460.html
2196,http://aajtak.intoday.in/gallery/top-news-of-18th-august-in-pictures-1-7182.html
2197,http://aajtak.intoday.in/gallery/3-सितंबर-2014-तस्वीरों-में-देखें-दिनभर-की-बड़ी-खबरें-top-news-of-3-september-2014-in-pictures-1-7266.html
2198,http://aajtak.intoday.in/gallery/cloudburst-in-mandi-area-of-himachal-pradesh-1-9050.html
2199,http://aajtak.intoday.in/gallery/top-news-of-26th-september-2016-1-11034.html
2200,http://aajtak.intoday.in/gallery/news-on-27-feb-2014-1-6421.html
2201,http://aajtak.intoday.in/gallery/a-file-of-vladimir-putin-personal-life-in-pictures--1-8065.html
2202,http://aajtak.intoday.in/gallery/CBI-quizzes-jagan-mohan-reddy-1-3459.html
2203,http://aajtak.intoday.in/gallery/in-pics-congress-meet-in-jaipur-1-4780.html
2204,http://aajtak.intoday.in/gallery/one-month-of-arvind-kejriwals-government-in-picture-1-6305.html
2205,http://aajtak.intoday.in/gallery/indian-airforce-started-operation-sankatmochan-to-airlift-indians-from-sudan-1-10688.html
2206,http://aajtak.intoday.in/gallery/top-news-of-28-november-2014-in-pictures-1-7851.html
2207,http://aajtak.intoday.in/gallery/top-news-of-31st-march-2016-1-10034.html
2208,http://aajtak.intoday.in/gallery/mns-rally-against-azad-maidan-violence-1-3934.html
2209,http://aajtak.intoday.in/gallery/top-news-on-4rth-june-2016-1-10456.html
2210,http://aajtak.intoday.in/gallery/mehdi-hassan-profile-1-3557.html
2211,http://aajtak.intoday.in/gallery/top-10-clean-city-in-india-by-clean-india-survey-1-12385.html
2212,http://aajtak.intoday.in/gallery/shinzo-abe-narendra-modi-jacket-gandhigiri-bullet-train-india-japan-1-14727.html
2213,http://aajtak.intoday.in/gallery/top-news-on-07th-july-2016-1-10646.html
2214,http://aajtak.intoday.in/gallery/News-this-week-in-pics-1-4087.html
2215,http://aajtak.intoday.in/gallery/afzal-guru-hanged-in-delhi-for-parliament-attack-1-4883.html
2216,http://aajtak.intoday.in/gallery/yogi-adityanath-yoga-with-baba-ramdev-international-yoga-day-1-12948.html
2217,http://aajtak.intoday.in/gallery/top-news-of-10th-may-2016-on-jdu-mlc-son-rocky-uttarakhand-floor-test-harish-rawat-pm-modi-degree-1-10263.html
2218,http://aajtak.intoday.in/gallery/top-news-of-22nd-august-2016-1-10874.html
2219,http://aajtak.intoday.in/gallery/sadhu-and-devotees-died-as-pandal-falls-due-to-strong-winds-andi-heavy-rainfall-at-ujjain-simhastha-1-10221.html
2220,http://aajtak.intoday.in/gallery/sachin-joshi-changed-kingfisher-villa-name-1-12139.html
2221,http://aajtak.intoday.in/gallery/-top-news-of-3rd-september-2015-gallery-1-9175.html
2222,http://aajtak.intoday.in/gallery/top-news-of-26-august-2014-in-pictures--1-7226.html
